Country,FigTimeBin,LocationIsland,ReefSiteLocality,Lat,Long,StartYearAD,EndYearAD,StudyDepth,ApalmPres,AcervPres,BranchPoriPres,AgarPres,CavPres,ColpPres,DiplPres,MadrPres,MeanPres,MillPres,OrbiPres,PastrPres,SidePres,StephPres
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,7.3152,0,0,1,1,1,0,1,0,1,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,7.62,0,0,1,1,1,0,1,1,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,7.9248,0,0,1,1,1,0,1,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,8.5344,0,0,0,1,1,0,0,0,0,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,9.144,0,0,1,1,1,0,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,6.4008,1,0,1,1,1,0,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,6.7056,1,0,1,1,1,0,1,0,1,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Ball Buoy,25.38668333,-80.16298333,1994,NA,8.5344,1,0,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,East Bache,25.38668333,-80.16298333,1994,NA,5.1816,0,0,0,1,1,1,0,0,0,0,1,1,1,0
Florida,1990-1994,Biscayne National Park,East Bache,25.38668333,-80.16298333,1994,NA,5.4864,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,East Bache,25.38668333,-80.16298333,1994,NA,6.096,0,0,0,1,1,1,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,East Bache,25.38668333,-80.16298333,1994,NA,6.7056,0,0,1,1,0,1,0,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Elkhorn,25.38668333,-80.16298333,1994,NA,5.1816,0,0,1,1,0,0,1,0,0,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Elkhorn,25.38668333,-80.16298333,1994,NA,5.4864,0,0,1,1,0,0,0,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Elkhorn,25.38668333,-80.16298333,1994,NA,5.7912,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Florida,1990-1994,Biscayne National Park,Elkhorn,25.38668333,-80.16298333,1994,NA,6.4008,0,0,1,1,1,0,0,0,0,1,0,0,0,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,6.096,0,0,1,1,0,0,0,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,6.4008,0,0,1,1,1,0,0,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,6.7056,0,0,1,1,1,0,1,0,1,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,7.0104,0,0,1,1,1,0,1,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,7.3152,0,0,1,1,0,0,1,0,0,1,0,0,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,7.62,0,0,0,1,1,0,1,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,8.5344,0,0,1,1,0,0,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,8.8392,0,0,0,0,0,0,0,0,1,1,0,0,1,1
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,9.144,0,0,1,1,1,0,1,0,1,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Fowey Reef,25.38668333,-80.16298333,1994,NA,9.7536,0,0,0,1,0,0,0,0,0,1,0,1,0,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,5.4864,0,1,1,1,1,0,1,1,1,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,5.7912,0,1,1,1,0,0,0,1,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,6.096,0,1,1,1,1,1,1,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,6.4008,0,0,1,1,1,1,1,1,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,6.7056,0,1,1,1,1,0,1,1,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,7.0104,0,0,0,1,0,0,0,0,0,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Isa,25.38668333,-80.16298333,1994,NA,7.3152,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,6.096,0,0,1,1,1,0,0,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,6.7056,0,0,1,1,0,0,0,0,0,1,1,1,0,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,7.0104,0,0,1,1,0,0,0,0,0,1,0,1,1,1
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,7.62,0,0,1,1,0,0,1,0,1,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,8.2296,0,0,1,1,1,0,1,0,1,1,1,0,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,8.5344,0,0,1,1,1,0,1,1,1,1,0,1,1,1
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,8.8392,0,0,1,0,0,0,1,0,0,1,0,0,0,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,9.144,0,0,1,1,0,1,1,0,0,1,0,0,1,1
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,9.4488,0,0,1,1,1,0,0,1,0,1,0,0,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,9.7536,0,0,1,1,0,0,0,0,0,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,10.0584,0,0,1,1,0,0,0,1,1,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,10.668,0,0,1,1,1,1,0,1,1,1,1,1,1,1
Florida,1990-1994,Biscayne National Park,Pacific,25.38668333,-80.16298333,1994,NA,11.2776,0,0,1,1,1,0,0,1,0,0,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,5.7912,0,0,1,1,1,0,0,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,6.096,0,0,0,1,1,0,0,0,1,1,0,1,1,1
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,6.7056,0,0,1,1,1,0,0,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,7.0104,0,0,1,1,1,0,0,1,1,1,0,0,0,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,7.3152,0,0,1,1,1,0,1,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,7.62,0,0,1,1,1,0,1,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,7.9248,0,0,1,1,1,0,0,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,8.2296,0,0,1,1,1,0,0,0,1,1,0,0,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,8.5344,0,0,1,1,1,0,0,0,1,1,1,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,8.8392,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,9.144,0,0,1,1,1,0,1,0,1,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,10.0584,0,0,1,1,0,0,0,0,0,1,0,1,1,0
Florida,1990-1994,Biscayne National Park,Triumph,25.38668333,-80.16298333,1994,NA,10.668,0,0,1,1,1,0,0,0,0,1,0,1,1,1
Florida,1995-1999,Upper Keys,South 20,25.30416667,-80.21415,1996,NA,20,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Puerto Rico,1990-1994,La Parguera,Media Luna Reef,17.925956,-66.999706,1994,NA,10,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Puerto Rico,1990-1994,La Parguera,Turrumote Reef,17.925956,-66.999706,1994,NA,10,0,0,1,1,1,0,1,0,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Media Luna Reef,17.925956,-66.999706,1995,NA,10,0,0,1,1,1,1,1,0,1,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Turrumote Reef,17.925956,-66.999706,1995,NA,10,0,1,1,1,1,1,1,0,0,1,1,0,1,0
Puerto Rico,1995-1999,La Parguera,Media Luna Reef,17.925956,-66.999706,1996,NA,10,0,1,1,1,1,1,1,0,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Turrumote Reef,17.925956,-66.999706,1996,NA,10,0,1,1,1,1,1,0,0,0,0,1,0,1,0
Puerto Rico,1995-1999,La Parguera,Media Luna Reef,17.925956,-66.999706,1997,NA,10,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Turrumote Reef,17.925956,-66.999706,1997,NA,10,0,0,1,1,1,1,0,0,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Media Luna Reef,17.925956,-66.999706,1998,NA,10,0,0,1,1,1,1,0,0,0,1,1,0,1,0
Puerto Rico,1995-1999,La Parguera,Turrumote Reef,17.925956,-66.999706,1998,NA,10,0,0,1,1,1,1,1,1,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Media Luna Reef,17.925956,-66.999706,1999,NA,10,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Puerto Rico,1995-1999,La Parguera,Turrumote Reef,17.925956,-66.999706,1999,NA,10,0,0,1,1,1,1,0,0,0,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Media Luna Reef,17.925956,-66.999706,2000,NA,10,0,0,1,1,1,1,1,0,1,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Turrumote Reef,17.925956,-66.999706,2000,NA,10,0,0,1,1,1,1,0,0,0,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Media Luna Reef,17.925956,-66.999706,2001,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Turrumote Reef,17.925956,-66.999706,2001,NA,10,0,0,1,1,1,1,0,0,0,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Media Luna Reef,17.925956,-66.999706,2002,NA,10,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Turrumote Reef,17.925956,-66.999706,2002,NA,10,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Puerto Rico,2000-2004,La Parguera,Media Luna Reef,17.925956,-66.999706,2003,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Turrumote Reef,17.925956,-66.999706,2003,NA,10,0,0,0,1,1,1,0,1,0,0,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Media Luna Reef,17.925956,-66.999706,2004,NA,10,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Puerto Rico,2000-2004,La Parguera,Turrumote Reef,17.925956,-66.999706,2004,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2005,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2005,NA,10,0,0,1,1,1,1,0,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2006,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2006,NA,10,0,0,1,1,1,0,1,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2007,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2007,NA,10,0,0,1,1,1,1,0,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2008,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2008,NA,10,0,0,1,1,1,1,0,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2009,NA,10,0,0,1,1,1,1,1,0,0,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2009,NA,10,0,0,1,1,1,1,0,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2011,NA,10,0,0,1,1,1,0,1,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2011,NA,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1
Puerto Rico,2005-2011,La Parguera,Media Luna Reef,17.925956,-66.999706,2012,NA,10,0,0,1,1,1,0,1,0,0,0,1,1,1,0
Puerto Rico,2005-2011,La Parguera,Turrumote Reef,17.925956,-66.999706,2012,NA,10,0,0,1,1,1,1,1,0,1,0,1,1,1,1
TandT,1990-1994,Tobago,Buccoo Reef,11.1919,-60.8495,1994,NA,10,0,0,0,1,0,1,1,1,0,1,1,1,1,0
TandT,1995-1999,Tobago,Buccoo Reef,11.1919,-60.8495,1995,NA,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TandT,1995-1999,Tobago,Buccoo Reef,11.1919,-60.8495,1996,NA,10,0,0,0,1,0,1,1,1,0,0,0,1,1,0
TandT,1995-1999,Tobago,Buccoo Reef,11.1919,-60.8495,1997,NA,10,0,0,0,1,1,1,1,0,0,1,1,1,1,0
TandT,1995-1999,Tobago,Buccoo Reef,11.1919,-60.8495,1998,NA,10,0,0,0,1,0,1,1,0,1,1,1,1,1,0
TandT,2000-2004,Tobago,Buccoo Reef,11.1919,-60.8495,2000,NA,10,0,0,0,1,0,1,1,0,0,1,1,1,1,0
TandT,2000-2004,Tobago,Buccoo Reef,11.1919,-60.8495,2001,NA,10,0,0,0,1,0,1,1,0,0,1,1,1,1,0
TandT,2000-2004,Tobago,Buccoo Reef,11.1919,-60.8495,2002,NA,10,0,0,0,1,0,1,1,0,0,0,1,1,1,0
TandT,2000-2004,Tobago,Buccoo Reef,11.1919,-60.8495,2003,NA,10,0,0,0,1,0,1,1,0,0,0,1,1,1,0
TandT,2000-2004,Tobago,Buccoo Reef,11.1919,-60.8495,2004,NA,10,0,0,0,1,0,1,1,0,0,1,1,1,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2005,NA,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2006,NA,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2007,NA,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2008,NA,10,0,0,0,1,1,1,1,0,0,1,1,0,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2011,NA,10,0,0,0,1,1,1,1,1,0,1,1,0,1,0
TandT,2005-2011,Tobago,Buccoo Reef,11.1919,-60.8495,2012,NA,10,0,0,0,1,1,1,1,0,0,1,1,1,1,0
USVI,1985-1989,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1989,NA,7,0,1,1,1,0,1,0,0,0,1,1,0,0,0
USVI,1990-1994,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1990,NA,7,0,1,1,1,0,1,0,0,0,1,1,0,0,0
USVI,1990-1994,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1991,NA,7,0,1,1,1,0,1,0,0,0,0,1,1,0,0
USVI,1990-1994,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1992,NA,7,0,0,1,1,0,1,0,0,0,0,1,0,0,0
USVI,1990-1994,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1993,NA,7,0,0,1,1,0,1,0,0,0,0,1,0,0,0
USVI,1995-1999,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1995,NA,7,0,1,1,1,1,1,1,0,0,1,1,1,1,0
USVI,1995-1999,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1996,NA,7,0,1,1,1,0,1,1,0,0,1,1,1,1,0
USVI,1995-1999,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1997,NA,7,0,0,1,1,0,0,1,0,0,1,1,1,0,0
USVI,1995-1999,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,1999,NA,7,0,0,1,1,0,0,1,0,0,1,1,1,0,0
USVI,2000-2004,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,2000,NA,7,0,0,1,1,0,1,0,0,0,1,1,1,1,0
USVI,2000-2004,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,2002,NA,7,0,0,1,1,0,1,1,0,0,1,1,1,1,0
USVI,2000-2004,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,2003,NA,7,0,0,1,1,0,1,1,0,0,1,1,1,0,0
USVI,2005-2011,St. Croix,Buck Island (BI-2),17.78333333,-64.61666667,2005,NA,7,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Florida,1995-1999,Lower Keys,Cliff Green,24.52303333,-81.51206667,1996,NA,6.5532,0,0,1,1,1,1,1,0,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Content Keys,24.52303333,-81.51206667,1996,NA,5.4864,0,0,0,1,0,0,1,0,0,1,0,1,1,1
Florida,1995-1999,Lower Keys,Eastern Sambo Deep,24.52303333,-81.51206667,1996,NA,14.6304,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Looe Key Deep,24.52303333,-81.51206667,1996,NA,12.4968,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Looe Key Shallow,24.52303333,-81.51206667,1996,NA,7.3152,0,1,1,1,1,1,1,0,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Rock Key Deep,24.52303333,-81.51206667,1996,NA,12.192,0,1,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Sand Key Deep,24.52303333,-81.51206667,1996,NA,9.144,0,0,1,0,0,0,0,0,1,1,1,0,1,0
Florida,1995-1999,Lower Keys,Sand Key Deep,24.52303333,-81.51206667,1996,NA,10.3632,0,1,1,1,1,1,1,0,1,1,1,0,1,1
Florida,1995-1999,Lower Keys,Smith Shoal,24.52303333,-81.51206667,1996,NA,7.9248,0,0,0,1,1,0,1,0,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,West Washer Women,24.52303333,-81.51206667,1996,NA,7.1628,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Florida,1995-1999,Lower Keys,Western Head,24.52303333,-81.51206667,1996,NA,8.382,0,1,0,0,1,1,1,0,0,1,1,1,1,1
Florida,1995-1999,Lower Keys,Western Head,24.52303333,-81.51206667,1996,NA,10.668,0,1,0,0,1,1,1,0,1,1,1,1,1,0
Florida,1995-1999,Lower Keys,Western Sambo Deep,24.52303333,-81.51206667,1996,NA,8.5344,0,1,1,1,0,0,1,1,0,1,1,1,1,1
Florida,1995-1999,Lower Keys,Western Sambo Deep,24.52303333,-81.51206667,1996,NA,12.192,0,1,1,1,1,0,1,0,0,1,1,1,1,0
Florida,1995-1999,Middle Keys,Alligator Deep,24.8452,-80.6209,1996,NA,11.43,0,0,1,0,1,0,0,0,0,1,0,0,1,0
Florida,1995-1999,Middle Keys,Dustan Rocks,24.8452,-80.6209,1996,NA,5.7912,0,0,1,1,1,1,1,0,0,1,1,1,1,1
Florida,1995-1999,Middle Keys,Sombrero Deep,24.8452,-80.6209,1996,NA,14.3256,0,0,1,1,1,1,0,0,0,1,1,1,1,1
Florida,1995-1999,Middle Keys,Sombrero Deep,24.8452,-80.6209,1996,NA,15.24,0,0,0,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Middle Keys,Tennessee Deep,24.8452,-80.6209,1996,NA,13.4112,0,1,1,1,1,1,1,0,1,1,1,1,1,0
Florida,1995-1999,Middle Keys,Tennessee Shallow,24.8452,-80.6209,1996,NA,6.4008,0,0,0,0,1,1,1,0,0,1,1,1,0,0
Florida,1995-1999,Middle Keys,West Turtle Shoal,24.8452,-80.6209,1996,NA,6.7056,0,1,1,1,1,1,1,0,1,1,1,1,1,1
Florida,1995-1999,Upper Keys,Carysfort Deep,25.30416667,-80.21415,1996,NA,13.8684,0,1,1,1,1,1,0,0,0,1,1,1,1,0
Florida,1995-1999,Upper Keys,Carysfort Deep,25.30416667,-80.21415,1996,NA,16.002,0,0,1,1,1,1,1,0,1,0,1,1,1,1
Florida,1995-1999,Upper Keys,Conch Deep,25.30416667,-80.21415,1996,NA,16.3068,0,0,1,1,1,0,1,1,1,1,1,1,1,1
Florida,1995-1999,Upper Keys,Grecian Rocks,25.30416667,-80.21415,1996,NA,6.4008,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Upper Keys,Molasses Deep,25.30416667,-80.21415,1996,NA,13.8684,0,0,0,1,1,1,1,1,1,1,1,1,1,0
Florida,1995-1999,Upper Keys,Molasses Shallow,25.30416667,-80.21415,1996,NA,6.858,1,0,0,1,1,0,1,0,0,0,1,0,1,0
Florida,1995-1999,Upper Keys,Turtle,25.30416667,-80.21415,1996,NA,6.7056,0,0,1,1,1,0,1,0,0,1,0,1,1,0
Florida,1995-1999,Lower Keys,Cliff Green,24.52303333,-81.51206667,1997,NA,6.5532,0,1,1,1,1,1,1,0,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Content Keys,24.52303333,-81.51206667,1997,NA,5.4864,0,0,0,0,0,0,1,0,0,1,0,1,1,1
Florida,1995-1999,Lower Keys,Eastern Sambo Deep,24.52303333,-81.51206667,1997,NA,14.6304,0,0,1,1,1,1,1,1,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Looe Key Deep,24.52303333,-81.51206667,1997,NA,12.4968,0,0,1,1,1,1,1,1,1,1,1,1,1,0
Florida,1995-1999,Lower Keys,Looe Key Shallow,24.52303333,-81.51206667,1997,NA,7.3152,0,1,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Rock Key Deep,24.52303333,-81.51206667,1997,NA,12.192,0,0,0,0,1,0,0,1,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Sand Key Deep,24.52303333,-81.51206667,1997,NA,9.144,0,1,1,0,0,0,1,0,NA,1,1,1,1,NA
Florida,1995-1999,Lower Keys,Sand Key Deep,24.52303333,-81.51206667,1997,NA,10.3632,0,0,1,1,1,1,1,1,1,1,1,1,1,0
Florida,1995-1999,Lower Keys,Smith Shoal,24.52303333,-81.51206667,1997,NA,7.9248,0,0,1,0,1,0,0,0,0,1,1,1,1,1
Florida,1995-1999,Lower Keys,West Washer Women,24.52303333,-81.51206667,1997,NA,7.1628,0,1,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Western Head,24.52303333,-81.51206667,1997,NA,8.382,0,0,0,1,1,1,1,1,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Western Head,24.52303333,-81.51206667,1997,NA,10.668,0,0,0,0,1,1,1,0,1,1,1,1,1,1
Florida,1995-1999,Lower Keys,Western Sambo Deep,24.52303333,-81.51206667,1997,NA,8.5344,0,1,1,1,0,1,0,1,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Western Sambo Deep,24.52303333,-81.51206667,1997,NA,12.192,0,1,1,1,0,1,0,1,1,1,1,1,1,0
Florida,1995-1999,Middle Keys,Alligator Deep,24.8452,-80.6209,1997,NA,11.43,0,0,1,1,1,0,0,0,0,1,0,0,1,1
Florida,1995-1999,Middle Keys,Dustan Rocks,24.8452,-80.6209,1997,NA,5.7912,0,0,0,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Middle Keys,Sombrero Deep,24.8452,-80.6209,1997,NA,14.3256,0,0,0,1,1,1,1,1,0,1,1,1,1,1
Florida,1995-1999,Middle Keys,Sombrero Deep,24.8452,-80.6209,1997,NA,15.24,0,0,1,1,1,0,1,1,0,1,1,1,1,0
Florida,1995-1999,Middle Keys,Tennessee Deep,24.8452,-80.6209,1997,NA,13.4112,0,1,0,1,1,1,1,1,0,1,1,1,1,0
Florida,1995-1999,Middle Keys,Tennessee Shallow,24.8452,-80.6209,1997,NA,6.4008,0,1,0,0,1,1,1,0,NA,1,1,1,1,NA
Florida,1995-1999,Middle Keys,West Turtle Shoal,24.8452,-80.6209,1997,NA,6.7056,0,1,1,0,1,1,1,0,0,1,1,1,1,1
Florida,1995-1999,Upper Keys,Carysfort Deep,25.30416667,-80.21415,1997,NA,13.8684,0,0,1,1,1,1,0,0,0,1,1,1,1,1
Florida,1995-1999,Upper Keys,Carysfort Deep,25.30416667,-80.21415,1997,NA,16.002,0,1,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Upper Keys,Conch Deep,25.30416667,-80.21415,1997,NA,16.3068,0,0,0,1,1,0,1,0,1,1,1,1,1,0
Florida,1995-1999,Upper Keys,Grecian Rocks,25.30416667,-80.21415,1997,NA,6.4008,0,0,1,1,1,1,1,0,0,1,1,1,1,0
Florida,1995-1999,Upper Keys,Molasses Deep,25.30416667,-80.21415,1997,NA,13.8684,0,0,1,1,1,0,1,1,NA,1,1,1,1,NA
Florida,1995-1999,Upper Keys,Molasses Shallow,25.30416667,-80.21415,1997,NA,6.858,1,0,1,0,1,1,1,0,0,1,1,0,1,0
Florida,1995-1999,Upper Keys,Turtle,25.30416667,-80.21415,1997,NA,6.7056,0,1,1,1,1,0,1,0,0,1,1,1,1,0
Florida,1995-1999,Lower Keys,Cliff Green,24.52303333,-81.51206667,1998,NA,6.5532,0,1,1,0,1,1,1,0,1,1,1,1,1,0
